entry_name,found_name,accepted_name,base_de_dados,familia,pais,year,month,day,lat,long,Coord_SPL_Mun
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1990,4,28,-20.74,145.19,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,VE,1990,8,,7.67,-62.85,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,PY,1991,11,25,-26.02,-56.77,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1991,12,14,-31.63,28.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,UG,1991,12,19,-0.37,30.53,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1991,12,24,-31.75,28.75,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1991,12,5,-25.88,31.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,PY,1991,12,9,-25.5,-57.5,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1991,5,2,-23.06,150.28,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,LC,1991,7,1,14.03,-60.9,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MV,1991,7,5,2.12,73.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,11,28,-27.08,152.95,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1992,12,10,-25.88,30.88,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1992,12,11,-26.13,30.88,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,12,16,-30.28,153.14,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,12,17,-31.06,153.06,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,12,24,-19.27,147.04,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1992,1,25,-25.88,30.88,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1992,12,8,-25.88,31.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,2,18,-16.97,145.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,2,23,-17.17,144.5,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,2,23,-17.34,144.68,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,2,26,-11.62,142.85,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,2,26,-19.27,147.03,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,2,26,-19.27,147.04,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,3,1,-19.25,146.8,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,3,1,-19.26,146.81,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,CI,1992,4,14,5.02,-6.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1992,6,24,-20.57,144.86,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1992,8,11,24.71,-81.39,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,CI,1992,8,15,5.02,-6.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,1993,10,5,-11.35,-37.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1993,12,17,-27.64,153.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZZ,1993,12,27,12.03,-61.75,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1993,2,13,-21.27,149.28,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1993,2,18,-16.97,145.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1993,3,29,-29,152.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,SZ,1993,3,3,-26.13,31.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,SZ,1993,3,4,-26.13,31.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,JM,1994,11,,17.17,-62.75,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,SZ,1994,1,25,-26.13,31.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,SZ,1994,1,26,-26.13,31.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,SZ,1994,1,27,-26.13,31.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,PY,1994,2,24,-26.37,-57.15,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1994,3,16,-20.09,148.49,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1994,3,16,-20.11,148.46,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1994,3,19,-25.07,148.24,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1994,3,21,-31.38,28.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1994,3,25,-20.11,148.53,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1994,5,8,-20.47,148.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,HN,1994,6,17,13.36,-86.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,2,13,-24.44,151.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,2,15,-24.19,151.26,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,2,17,-24.21,151.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,2,23,-24.86,151.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,2,27,-23.27,147.58,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,3,21,-11.75,142.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1995,3,22,-32.38,27.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1995,3,23,-32.38,27.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1995,3,8,-25.86,152.62,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GY,1995,6,10,2.82,-59.52,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1996,10,18,-24.24,151.94,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1996,1,21,-21.82,148.43,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1996,12,13,-26.88,27.63,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1996,2,4,-27.62,152.88,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BO,1996,2,6,-16.01,-67.01,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BO,1996,2,6,-16.45,-67.48,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1996,6,11,-29.46,152.55,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,1996,6,18,-11.81,-37.68,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,1996,6,18,-11.95,-37.67,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,1996,6,18,-11.96,-37.67,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,1996,6,29,-11.48,-41.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1996,7,6,-16.05,129.27,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1996,9,1,-30.08,153.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1997,10,21,-30.38,30.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1997,10,31,-29.51,152.94,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1997,1,11,-31.61,27.43,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1997,1,11,-31.63,27.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1997,11,26,-29.74,152.78,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1997,11,26,-29.75,152.64,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1997,1,14,-31.63,28.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,1997,3,,-12.25,-38.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1997,3,11,-31.88,29.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1997,4,5,-22.78,150.31,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1997,9,2,-27.13,32.63,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1997,9,25,24.67,-81.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,10,11,-24.37,149.64,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,TH,1998,10,12,17.23,102.48,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,1,10,-30.28,153.15,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,1998,11,28,-25.63,31.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,11,3,-25.02,149.27,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,2,1,-32.32,152.53,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,3,16,-22.8,148.73,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ID,1998,4,1,-9.49,124.49,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1998,5,15,24.67,-81.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,6,23,-20.61,145.29,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,6,28,-21,146.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1998,7,21,-19.98,148.09,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,1998,8,1,7.38,2.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MX,1998,9,15,16.64,-95.01,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1998,9,2,25.73,-80.32,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,1998,9,23,10.22,1.1,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1999,11,10,24.67,-81.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1999,2,15,24.42,-81.23,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1999,2,23,-22.46,150.26,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1999,3,15,24.42,-81.23,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1999,3,20,-22.88,147.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,EC,1999,4,17,-4.25,-79.5,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1999,5,11,-18.97,146.64,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1999,5,11,-19.04,146.61,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1999,6,15,24.42,-81.23,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,1999,6,2,-17.97,145.12,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,1999,6,26,7.75,2.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MX,1999,7,25,16.64,-95.01,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,1999,8,15,24.42,-81.23,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,1999,8,9,7.38,2.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,11,12,-17.64,145.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2000,11,2,-30.88,30.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,VG,2000,11,24,18.73,-64.37,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2000,11,25,-30.88,30.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,12,11,-17.64,145.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,2000,2,15,24.42,-81.23,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,2,21,-27.06,151.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,2,23,-18.86,145.59,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,2,28,-30.99,152.51,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,2,29,-30.99,152.51,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,3,14,-24.76,147.74,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,3,19,-12.7,133.5,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,3,2,-31.04,152.6,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,3,25,-14.22,132.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,4,1,-13.49,132.26,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,4,1,-14.22,132.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,PR,2000,5,16,18.08,-66.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,5,29,-19.01,144.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,7,20,-23.86,145.69,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2000,8,1,-21.21,149.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,2000,8,31,24.7,-80.43,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GP,2001,1,1,16.48,-61.44,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,12,12,-28.95,152.88,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,12,14,-26.3,149.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,1,8,-21.46,148.85,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,2,23,-29.21,152.55,
